"cod_legenda; ";"valore; ";"time; ";"cod_veicolo; "
28;1;2024-03-07 22:53:07.827000;64
27;0;2024-03-07 22:53:07.827000;64
26;1;2024-03-07 22:53:07.827000;64
25;1;2024-03-07 22:53:07.827000;64
24;0;2024-03-07 22:53:07.827000;64
23;1;2024-03-07 22:53:07.827000;64
22;0;2024-03-07 22:53:07.827000;64
21;1;2024-03-07 22:53:07.827000;64
20;1;2024-03-07 22:53:07.827000;64
19;0;2024-03-07 22:53:07.827000;64
18;1;2024-03-07 22:53:07.827000;64
17;1;2024-03-07 22:53:07.827000;64
16;0;2024-03-07 22:53:07.827000;64
15;0;2024-03-07 22:53:07.827000;64
14;0;2024-03-07 22:53:07.827000;64
13;0;2024-03-07 22:53:07.827000;64
12;0;2024-03-07 22:53:07.827000;64
11;0;2024-03-07 22:53:07.827000;64
10;0;2024-03-07 22:53:07.827000;64
9;0;2024-03-07 22:53:07.827000;64
8;0;2024-03-07 22:53:07.827000;64
7;0;2024-03-07 22:53:07.827000;64
6;0;2024-03-07 22:53:07.827000;64
5;0;2024-03-07 22:53:07.827000;64
4;0;2024-03-07 22:53:07.827000;64
3;0;2024-03-07 22:53:07.827000;64
2;0;2024-03-07 22:53:07.827000;64
1;0;2024-03-07 22:53:07.827000;64
69;149275;2024-03-07 22:53:07.827000;64
68;601497;2024-03-07 22:53:07.827000;64
64;2928;2024-03-07 22:53:07.827000;64
63;2944;2024-03-07 22:53:07.827000;64
62;2994;2024-03-07 22:53:07.827000;64
61;3032;2024-03-07 22:53:07.827000;64
56;3097;2024-03-07 22:53:07.827000;64
55;3021;2024-03-07 22:53:07.827000;64
54;3098;2024-03-07 22:53:07.827000;64
53;2992;2024-03-07 22:53:07.827000;64
60;3050;2024-03-07 22:53:07.827000;64
59;3030;2024-03-07 22:53:07.827000;64
58;2939;2024-03-07 22:53:07.827000;64
57;2991;2024-03-07 22:53:07.827000;64
64;0;2024-03-07 22:53:10.828000;64
63;0;2024-03-07 22:53:10.828000;64
62;0;2024-03-07 22:53:10.828000;64
61;0;2024-03-07 22:53:10.828000;64
60;0;2024-03-07 22:53:10.828000;64
59;0;2024-03-07 22:53:10.828000;64
58;0;2024-03-07 22:53:10.828000;64
57;0;2024-03-07 22:53:10.828000;64
56;0;2024-03-07 22:53:10.828000;64
55;0;2024-03-07 22:53:10.828000;64
54;0;2024-03-07 22:53:10.828000;64
53;0;2024-03-07 22:53:10.828000;64
52;0;2024-03-07 22:53:10.828000;64
51;0;2024-03-07 22:53:10.828000;64
50;0;2024-03-07 22:53:10.828000;64
49;0;2024-03-07 22:53:10.828000;64
48;0;2024-03-07 22:53:10.828000;64
47;1;2024-03-07 22:53:10.828000;64
46;0;2024-03-07 22:53:10.828000;64
45;0;2024-03-07 22:53:10.828000;64
44;0;2024-03-07 22:53:10.828000;64
43;0;2024-03-07 22:53:10.828000;64
42;0;2024-03-07 22:53:10.828000;64
41;1;2024-03-07 22:53:10.828000;64
40;1;2024-03-07 22:53:10.828000;64
39;0;2024-03-07 22:53:10.828000;64
38;1;2024-03-07 22:53:10.828000;64
37;0;2024-03-07 22:53:10.828000;64
36;1;2024-03-07 22:53:10.828000;64
35;1;2024-03-07 22:53:10.828000;64
34;1;2024-03-07 22:53:10.828000;64
33;0;2024-03-07 22:53:10.828000;64
32;1;2024-03-07 22:53:10.828000;64
31;1;2024-03-07 22:53:10.828000;64
30;0;2024-03-07 22:53:10.828000;64
29;0;2024-03-07 22:53:10.828000;64
28;0;2024-03-07 22:53:10.828000;64
27;0;2024-03-07 22:53:10.828000;64
26;1;2024-03-07 22:53:10.828000;64
25;0;2024-03-07 22:53:10.828000;64
24;1;2024-03-07 22:53:10.828000;64
23;0;2024-03-07 22:53:10.828000;64
22;1;2024-03-07 22:53:10.828000;64
21;1;2024-03-07 22:53:10.828000;64
20;1;2024-03-07 22:53:10.828000;64
19;1;2024-03-07 22:53:10.828000;64
18;0;2024-03-07 22:53:10.828000;64
17;1;2024-03-07 22:53:10.828000;64
16;0;2024-03-07 22:53:10.828000;64
15;0;2024-03-07 22:53:10.828000;64
14;0;2024-03-07 22:53:10.828000;64
13;0;2024-03-07 22:53:10.828000;64
12;0;2024-03-07 22:53:10.828000;64
11;0;2024-03-07 22:53:10.828000;64
10;0;2024-03-07 22:53:10.828000;64
9;0;2024-03-07 22:53:10.828000;64
8;0;2024-03-07 22:53:10.828000;64
7;0;2024-03-07 22:53:10.828000;64
6;0;2024-03-07 22:53:10.828000;64
5;0;2024-03-07 22:53:10.828000;64
4;0;2024-03-07 22:53:10.828000;64
3;0;2024-03-07 22:53:10.828000;64
2;0;2024-03-07 22:53:10.828000;64
1;0;2024-03-07 22:53:10.828000;64
69;150103;2024-03-07 22:53:10.828000;64
68;603975;2024-03-07 22:53:10.828000;64
64;3024;2024-03-07 22:53:10.828000;64
63;3089;2024-03-07 22:53:10.828000;64
62;3004;2024-03-07 22:53:10.828000;64
61;3030;2024-03-07 22:53:10.828000;64
60;2966;2024-03-07 22:53:10.828000;64
59;2958;2024-03-07 22:53:10.828000;64
58;2945;2024-03-07 22:53:10.828000;64
57;3093;2024-03-07 22:53:10.828000;64
56;3031;2024-03-07 22:53:10.828000;64
55;3026;2024-03-07 22:53:10.828000;64
54;2935;2024-03-07 22:53:10.828000;64
53;3001;2024-03-07 22:53:10.828000;64
36;2925;2024-03-07 22:53:10.828000;64
35;3092;2024-03-07 22:53:10.828000;64
34;2919;2024-03-07 22:53:10.828000;64
33;2918;2024-03-07 22:53:10.828000;64
52;3069;2024-03-07 22:53:10.828000;64
51;3023;2024-03-07 22:53:10.828000;64
50;2916;2024-03-07 22:53:10.828000;64
49;3089;2024-03-07 22:53:10.828000;64
48;3079;2024-03-07 22:53:10.828000;64
47;2987;2024-03-07 22:53:10.828000;64
46;2949;2024-03-07 22:53:10.828000;64
45;2909;2024-03-07 22:53:10.828000;64
44;3032;2024-03-07 22:53:10.828000;64
43;3037;2024-03-07 22:53:10.828000;64
42;3086;2024-03-07 22:53:10.828000;64
41;3060;2024-03-07 22:53:10.828000;64
40;3043;2024-03-07 22:53:10.828000;64
39;3087;2024-03-07 22:53:10.828000;64
38;2908;2024-03-07 22:53:10.828000;64
37;2927;2024-03-07 22:53:10.828000;64
76;16571;2024-03-07 22:53:10.365000;64
80;876;2024-03-07 22:53:10.365000;64
79;96390;2024-03-07 22:53:10.365000;64
78;12013;2024-03-07 22:53:10.365000;64
77;96305;2024-03-07 22:53:10.365000;64
72;5888.5;2024-03-07 22:53:09.760000;64
71;3610.9;2024-03-07 22:53:09.760000;64
70;36109;2024-03-07 22:53:09.760000;64
64;0;2024-03-07 22:53:13.829000;64
63;0;2024-03-07 22:53:13.829000;64
62;0;2024-03-07 22:53:13.829000;64
61;0;2024-03-07 22:53:13.829000;64
60;0;2024-03-07 22:53:13.829000;64
59;0;2024-03-07 22:53:13.829000;64
58;0;2024-03-07 22:53:13.829000;64
57;0;2024-03-07 22:53:13.829000;64
56;0;2024-03-07 22:53:13.829000;64
55;0;2024-03-07 22:53:13.829000;64
54;0;2024-03-07 22:53:13.829000;64
53;0;2024-03-07 22:53:13.829000;64
52;0;2024-03-07 22:53:13.829000;64
51;0;2024-03-07 22:53:13.829000;64
50;0;2024-03-07 22:53:13.829000;64
49;0;2024-03-07 22:53:13.829000;64
48;0;2024-03-07 22:53:13.829000;64
47;0;2024-03-07 22:53:13.829000;64
46;0;2024-03-07 22:53:13.829000;64
45;1;2024-03-07 22:53:13.829000;64
44;1;2024-03-07 22:53:13.829000;64
43;1;2024-03-07 22:53:13.829000;64
42;1;2024-03-07 22:53:13.829000;64
41;0;2024-03-07 22:53:13.829000;64
40;0;2024-03-07 22:53:13.829000;64
39;0;2024-03-07 22:53:13.829000;64
38;0;2024-03-07 22:53:13.829000;64
37;0;2024-03-07 22:53:13.829000;64
36;1;2024-03-07 22:53:13.829000;64
35;1;2024-03-07 22:53:13.829000;64
34;1;2024-03-07 22:53:13.829000;64
33;1;2024-03-07 22:53:13.829000;64
32;1;2024-03-07 22:53:13.829000;64
31;1;2024-03-07 22:53:13.829000;64
30;1;2024-03-07 22:53:13.829000;64
29;0;2024-03-07 22:53:13.829000;64
28;1;2024-03-07 22:53:13.829000;64
27;1;2024-03-07 22:53:13.829000;64
26;0;2024-03-07 22:53:13.829000;64
25;0;2024-03-07 22:53:13.829000;64
24;0;2024-03-07 22:53:13.829000;64
23;1;2024-03-07 22:53:13.829000;64
22;0;2024-03-07 22:53:13.829000;64
21;0;2024-03-07 22:53:13.829000;64
20;0;2024-03-07 22:53:13.829000;64
19;1;2024-03-07 22:53:13.829000;64
18;1;2024-03-07 22:53:13.829000;64
17;1;2024-03-07 22:53:13.829000;64
16;0;2024-03-07 22:53:13.829000;64
15;0;2024-03-07 22:53:13.829000;64
14;0;2024-03-07 22:53:13.829000;64
13;0;2024-03-07 22:53:13.829000;64
12;0;2024-03-07 22:53:13.829000;64
11;0;2024-03-07 22:53:13.829000;64
10;0;2024-03-07 22:53:13.829000;64
9;0;2024-03-07 22:53:13.829000;64
8;0;2024-03-07 22:53:13.829000;64
7;0;2024-03-07 22:53:13.829000;64
6;0;2024-03-07 22:53:13.829000;64
5;0;2024-03-07 22:53:13.829000;64
4;0;2024-03-07 22:53:13.829000;64
3;0;2024-03-07 22:53:13.829000;64
2;0;2024-03-07 22:53:13.829000;64
1;0;2024-03-07 22:53:13.829000;64
64;2900;2024-03-07 22:53:13.829000;64
63;2992;2024-03-07 22:53:13.829000;64
62;3099;2024-03-07 22:53:13.829000;64
61;3023;2024-03-07 22:53:13.829000;64
69;150631;2024-03-07 22:53:13.829000;64
68;596081;2024-03-07 22:53:13.829000;64
60;3064;2024-03-07 22:53:13.829000;64
59;2958;2024-03-07 22:53:13.829000;64
58;2936;2024-03-07 22:53:13.829000;64
57;3046;2024-03-07 22:53:13.829000;64
56;2943;2024-03-07 22:53:13.829000;64
55;3048;2024-03-07 22:53:13.829000;64
54;3082;2024-03-07 22:53:13.829000;64
53;3072;2024-03-07 22:53:13.829000;64
52;3046;2024-03-07 22:53:13.829000;64
51;2990;2024-03-07 22:53:13.829000;64
50;3018;2024-03-07 22:53:13.829000;64
49;2941;2024-03-07 22:53:13.829000;64
36;3045;2024-03-07 22:53:13.829000;64
35;3016;2024-03-07 22:53:13.829000;64
34;2951;2024-03-07 22:53:13.829000;64
33;2955;2024-03-07 22:53:13.829000;64
48;2942;2024-03-07 22:53:13.829000;64
47;3069;2024-03-07 22:53:13.829000;64
46;2912;2024-03-07 22:53:13.829000;64
45;2932;2024-03-07 22:53:13.829000;64
44;2942;2024-03-07 22:53:13.829000;64
43;3009;2024-03-07 22:53:13.829000;64
42;2962;2024-03-07 22:53:13.829000;64
41;3043;2024-03-07 22:53:13.829000;64
40;2945;2024-03-07 22:53:13.829000;64
39;2960;2024-03-07 22:53:13.829000;64
38;3092;2024-03-07 22:53:13.829000;64
37;3065;2024-03-07 22:53:13.829000;64
72;4531.4;2024-03-07 22:53:12.962000;64
71;4506.9;2024-03-07 22:53:12.962000;64
70;45069;2024-03-07 22:53:12.962000;64
80;331;2024-03-07 22:53:12.866000;64
79;96115;2024-03-07 22:53:12.866000;64
78;11984;2024-03-07 22:53:12.866000;64
76;44042;2024-03-07 22:53:12.866000;64
77;96157;2024-03-07 22:53:12.866000;64
72;2867.6;2024-03-07 22:53:11.361000;64
71;3329.3;2024-03-07 22:53:11.361000;64
70;33293;2024-03-07 22:53:11.361000;64
69;148558;2024-03-07 22:53:16.830000;64
68;597509;2024-03-07 22:53:16.830000;64
64;0;2024-03-07 22:53:16.830000;64
63;0;2024-03-07 22:53:16.830000;64
62;0;2024-03-07 22:53:16.830000;64
61;0;2024-03-07 22:53:16.830000;64
60;0;2024-03-07 22:53:16.830000;64
59;0;2024-03-07 22:53:16.830000;64
58;0;2024-03-07 22:53:16.830000;64
57;0;2024-03-07 22:53:16.830000;64
56;0;2024-03-07 22:53:16.830000;64
55;0;2024-03-07 22:53:16.830000;64
54;0;2024-03-07 22:53:16.830000;64
53;0;2024-03-07 22:53:16.830000;64
52;0;2024-03-07 22:53:16.830000;64
51;0;2024-03-07 22:53:16.830000;64
50;0;2024-03-07 22:53:16.830000;64
49;0;2024-03-07 22:53:16.830000;64
48;0;2024-03-07 22:53:16.830000;64
47;0;2024-03-07 22:53:16.830000;64
46;1;2024-03-07 22:53:16.830000;64
45;1;2024-03-07 22:53:16.830000;64
44;1;2024-03-07 22:53:16.830000;64
43;1;2024-03-07 22:53:16.830000;64
42;1;2024-03-07 22:53:16.830000;64
41;0;2024-03-07 22:53:16.830000;64
40;1;2024-03-07 22:53:16.830000;64
39;0;2024-03-07 22:53:16.830000;64
38;1;2024-03-07 22:53:16.830000;64
37;0;2024-03-07 22:53:16.830000;64
36;0;2024-03-07 22:53:16.830000;64
35;0;2024-03-07 22:53:16.830000;64
34;0;2024-03-07 22:53:16.830000;64
33;0;2024-03-07 22:53:16.830000;64
32;0;2024-03-07 22:53:16.830000;64
31;1;2024-03-07 22:53:16.830000;64
30;1;2024-03-07 22:53:16.830000;64
29;0;2024-03-07 22:53:16.830000;64
28;1;2024-03-07 22:53:16.830000;64
27;1;2024-03-07 22:53:16.830000;64
26;1;2024-03-07 22:53:16.830000;64
25;1;2024-03-07 22:53:16.830000;64
24;1;2024-03-07 22:53:16.830000;64
23;0;2024-03-07 22:53:16.830000;64
22;0;2024-03-07 22:53:16.830000;64
21;1;2024-03-07 22:53:16.830000;64
20;0;2024-03-07 22:53:16.830000;64
19;1;2024-03-07 22:53:16.830000;64
18;1;2024-03-07 22:53:16.830000;64
17;0;2024-03-07 22:53:16.830000;64
16;0;2024-03-07 22:53:16.830000;64
15;0;2024-03-07 22:53:16.830000;64
14;0;2024-03-07 22:53:16.830000;64
13;0;2024-03-07 22:53:16.830000;64
12;0;2024-03-07 22:53:16.830000;64
11;0;2024-03-07 22:53:16.830000;64
10;0;2024-03-07 22:53:16.830000;64
9;0;2024-03-07 22:53:16.830000;64
8;0;2024-03-07 22:53:16.830000;64
7;0;2024-03-07 22:53:16.830000;64
6;0;2024-03-07 22:53:16.830000;64
5;0;2024-03-07 22:53:16.830000;64
4;0;2024-03-07 22:53:16.830000;64
3;0;2024-03-07 22:53:16.830000;64
2;0;2024-03-07 22:53:16.830000;64
1;0;2024-03-07 22:53:16.830000;64
60;3099;2024-03-07 22:53:16.830000;64
59;2926;2024-03-07 22:53:16.830000;64
58;2985;2024-03-07 22:53:16.830000;64
57;2910;2024-03-07 22:53:16.830000;64
64;2900;2024-03-07 22:53:16.830000;64
63;3050;2024-03-07 22:53:16.830000;64
62;2906;2024-03-07 22:53:16.830000;64
61;2931;2024-03-07 22:53:16.830000;64
56;3071;2024-03-07 22:53:16.830000;64
55;2941;2024-03-07 22:53:16.830000;64
54;3009;2024-03-07 22:53:16.830000;64
53;2907;2024-03-07 22:53:16.830000;64
48;2914;2024-03-07 22:53:16.830000;64
47;2945;2024-03-07 22:53:16.830000;64
46;3053;2024-03-07 22:53:16.830000;64
45;2910;2024-03-07 22:53:16.830000;64
52;3011;2024-03-07 22:53:16.830000;64
51;2998;2024-03-07 22:53:16.830000;64
50;3089;2024-03-07 22:53:16.830000;64
49;2927;2024-03-07 22:53:16.830000;64
36;3009;2024-03-07 22:53:16.830000;64
35;3067;2024-03-07 22:53:16.830000;64
34;2937;2024-03-07 22:53:16.830000;64
33;2921;2024-03-07 22:53:16.830000;64
44;3038;2024-03-07 22:53:16.830000;64
43;2976;2024-03-07 22:53:16.830000;64
42;2927;2024-03-07 22:53:16.830000;64
41;3033;2024-03-07 22:53:16.830000;64
40;2992;2024-03-07 22:53:16.830000;64
39;2970;2024-03-07 22:53:16.830000;64
38;2981;2024-03-07 22:53:16.830000;64
37;2940;2024-03-07 22:53:16.830000;64
72;2381.2;2024-03-07 22:53:16.164000;64
71;4558.1;2024-03-07 22:53:16.164000;64
70;45581;2024-03-07 22:53:16.164000;64
80;651;2024-03-07 22:53:15.367000;64
79;96046;2024-03-07 22:53:15.367000;64
76;24313;2024-03-07 22:53:15.367000;64
78;12016;2024-03-07 22:53:15.367000;64
77;95998;2024-03-07 22:53:15.367000;64
72;3174.9;2024-03-07 22:53:14.563000;64
71;1255.8;2024-03-07 22:53:14.563000;64
70;12558;2024-03-07 22:53:14.563000;64
80;982;2024-03-07 22:53:20.369000;64
79;95200;2024-03-07 22:53:20.369000;64
76;43416;2024-03-07 22:53:20.369000;64
78;11990;2024-03-07 22:53:20.369000;64
77;95717;2024-03-07 22:53:20.369000;64
64;0;2024-03-07 22:53:19.831000;64
63;0;2024-03-07 22:53:19.831000;64
62;0;2024-03-07 22:53:19.831000;64
61;0;2024-03-07 22:53:19.831000;64
60;0;2024-03-07 22:53:19.831000;64
59;0;2024-03-07 22:53:19.831000;64
58;0;2024-03-07 22:53:19.831000;64
57;0;2024-03-07 22:53:19.831000;64
56;0;2024-03-07 22:53:19.831000;64
55;0;2024-03-07 22:53:19.831000;64
54;0;2024-03-07 22:53:19.831000;64
53;0;2024-03-07 22:53:19.831000;64
52;0;2024-03-07 22:53:19.831000;64
51;0;2024-03-07 22:53:19.831000;64
50;0;2024-03-07 22:53:19.831000;64
49;0;2024-03-07 22:53:19.831000;64
48;1;2024-03-07 22:53:19.831000;64
47;0;2024-03-07 22:53:19.831000;64
46;0;2024-03-07 22:53:19.831000;64
45;0;2024-03-07 22:53:19.831000;64
44;1;2024-03-07 22:53:19.831000;64
43;1;2024-03-07 22:53:19.831000;64
42;1;2024-03-07 22:53:19.831000;64
41;0;2024-03-07 22:53:19.831000;64
40;0;2024-03-07 22:53:19.831000;64
39;0;2024-03-07 22:53:19.831000;64
38;0;2024-03-07 22:53:19.831000;64
37;0;2024-03-07 22:53:19.831000;64
36;1;2024-03-07 22:53:19.831000;64
35;1;2024-03-07 22:53:19.831000;64
34;0;2024-03-07 22:53:19.831000;64
33;0;2024-03-07 22:53:19.831000;64
32;1;2024-03-07 22:53:19.831000;64
31;1;2024-03-07 22:53:19.831000;64
30;1;2024-03-07 22:53:19.831000;64
29;0;2024-03-07 22:53:19.831000;64
28;0;2024-03-07 22:53:19.831000;64
27;1;2024-03-07 22:53:19.831000;64
26;1;2024-03-07 22:53:19.831000;64
25;0;2024-03-07 22:53:19.831000;64
24;0;2024-03-07 22:53:19.831000;64
23;0;2024-03-07 22:53:19.831000;64
22;0;2024-03-07 22:53:19.831000;64
21;1;2024-03-07 22:53:19.831000;64
20;0;2024-03-07 22:53:19.831000;64
19;0;2024-03-07 22:53:19.831000;64
18;1;2024-03-07 22:53:19.831000;64
17;0;2024-03-07 22:53:19.831000;64
16;0;2024-03-07 22:53:19.831000;64
15;0;2024-03-07 22:53:19.831000;64
14;0;2024-03-07 22:53:19.831000;64
13;0;2024-03-07 22:53:19.831000;64
12;0;2024-03-07 22:53:19.831000;64
11;0;2024-03-07 22:53:19.831000;64
10;0;2024-03-07 22:53:19.831000;64
9;0;2024-03-07 22:53:19.831000;64
8;0;2024-03-07 22:53:19.831000;64
7;0;2024-03-07 22:53:19.831000;64
6;0;2024-03-07 22:53:19.831000;64
5;0;2024-03-07 22:53:19.831000;64
4;0;2024-03-07 22:53:19.831000;64
3;0;2024-03-07 22:53:19.831000;64
2;0;2024-03-07 22:53:19.831000;64
1;0;2024-03-07 22:53:19.831000;64
69;149090;2024-03-07 22:53:19.831000;64
68;597541;2024-03-07 22:53:19.831000;64
64;3000;2024-03-07 22:53:19.831000;64
63;2900;2024-03-07 22:53:19.831000;64
62;2903;2024-03-07 22:53:19.831000;64
61;3037;2024-03-07 22:53:19.831000;64
60;2993;2024-03-07 22:53:19.831000;64
59;2993;2024-03-07 22:53:19.831000;64
58;2933;2024-03-07 22:53:19.831000;64
57;2919;2024-03-07 22:53:19.831000;64
52;2963;2024-03-07 22:53:19.831000;64
51;3058;2024-03-07 22:53:19.831000;64
50;3099;2024-03-07 22:53:19.831000;64
49;2900;2024-03-07 22:53:19.831000;64
56;3089;2024-03-07 22:53:19.831000;64
55;2988;2024-03-07 22:53:19.831000;64
54;2964;2024-03-07 22:53:19.831000;64
53;2941;2024-03-07 22:53:19.831000;64
36;3012;2024-03-07 22:53:19.831000;64
35;3064;2024-03-07 22:53:19.831000;64
34;2971;2024-03-07 22:53:19.831000;64
33;3030;2024-03-07 22:53:19.831000;64
48;2913;2024-03-07 22:53:19.831000;64
47;3000;2024-03-07 22:53:19.831000;64
46;2940;2024-03-07 22:53:19.831000;64
45;3039;2024-03-07 22:53:19.831000;64
44;3037;2024-03-07 22:53:19.831000;64
43;2940;2024-03-07 22:53:19.831000;64
42;2942;2024-03-07 22:53:19.831000;64
41;3054;2024-03-07 22:53:19.831000;64
40;3036;2024-03-07 22:53:19.831000;64
39;3064;2024-03-07 22:53:19.831000;64
38;2959;2024-03-07 22:53:19.831000;64
37;3036;2024-03-07 22:53:19.831000;64
72;4352.5;2024-03-07 22:53:19.366000;64
71;2407.6;2024-03-07 22:53:19.366000;64
70;24076;2024-03-07 22:53:19.366000;64
80;892;2024-03-07 22:53:17.868000;64
79;95162;2024-03-07 22:53:17.868000;64
78;12033;2024-03-07 22:53:17.868000;64
76;32234;2024-03-07 22:53:17.868000;64
77;95273;2024-03-07 22:53:17.868000;64
72;1562.1;2024-03-07 22:53:17.765000;64
71;5812.5;2024-03-07 22:53:17.765000;64
70;58125;2024-03-07 22:53:17.765000;64
72;5504.5;2024-03-07 22:53:24.169000;64
71;6401.2;2024-03-07 22:53:24.169000;64
70;64012;2024-03-07 22:53:24.169000;64
69;148044;2024-03-07 22:53:22.832000;64
68;598411;2024-03-07 22:53:22.832000;64
64;0;2024-03-07 22:53:22.832000;64
63;0;2024-03-07 22:53:22.832000;64
62;0;2024-03-07 22:53:22.832000;64
61;0;2024-03-07 22:53:22.832000;64
60;0;2024-03-07 22:53:22.832000;64
59;0;2024-03-07 22:53:22.832000;64
58;0;2024-03-07 22:53:22.832000;64
57;0;2024-03-07 22:53:22.832000;64
56;0;2024-03-07 22:53:22.832000;64
55;0;2024-03-07 22:53:22.832000;64
54;0;2024-03-07 22:53:22.832000;64
53;0;2024-03-07 22:53:22.832000;64
52;0;2024-03-07 22:53:22.832000;64
51;0;2024-03-07 22:53:22.832000;64
50;0;2024-03-07 22:53:22.832000;64
49;0;2024-03-07 22:53:22.832000;64
48;0;2024-03-07 22:53:22.832000;64
47;1;2024-03-07 22:53:22.832000;64
46;1;2024-03-07 22:53:22.832000;64
45;1;2024-03-07 22:53:22.832000;64
44;1;2024-03-07 22:53:22.832000;64
43;1;2024-03-07 22:53:22.832000;64
42;0;2024-03-07 22:53:22.832000;64
41;1;2024-03-07 22:53:22.832000;64
40;1;2024-03-07 22:53:22.832000;64
39;0;2024-03-07 22:53:22.832000;64
38;0;2024-03-07 22:53:22.832000;64
37;0;2024-03-07 22:53:22.832000;64
36;0;2024-03-07 22:53:22.832000;64
35;0;2024-03-07 22:53:22.832000;64
34;1;2024-03-07 22:53:22.832000;64
33;0;2024-03-07 22:53:22.832000;64
32;1;2024-03-07 22:53:22.832000;64
31;0;2024-03-07 22:53:22.832000;64
30;0;2024-03-07 22:53:22.832000;64
29;1;2024-03-07 22:53:22.832000;64
28;1;2024-03-07 22:53:22.832000;64
27;1;2024-03-07 22:53:22.832000;64
26;0;2024-03-07 22:53:22.832000;64
25;1;2024-03-07 22:53:22.832000;64
24;1;2024-03-07 22:53:22.832000;64
23;1;2024-03-07 22:53:22.832000;64
22;0;2024-03-07 22:53:22.832000;64
21;0;2024-03-07 22:53:22.832000;64
20;0;2024-03-07 22:53:22.832000;64
19;0;2024-03-07 22:53:22.832000;64
18;0;2024-03-07 22:53:22.832000;64
17;0;2024-03-07 22:53:22.832000;64
16;0;2024-03-07 22:53:22.832000;64
15;0;2024-03-07 22:53:22.832000;64
14;0;2024-03-07 22:53:22.832000;64
13;0;2024-03-07 22:53:22.832000;64
12;0;2024-03-07 22:53:22.832000;64
11;0;2024-03-07 22:53:22.832000;64
10;0;2024-03-07 22:53:22.832000;64
9;0;2024-03-07 22:53:22.832000;64
8;0;2024-03-07 22:53:22.832000;64
7;0;2024-03-07 22:53:22.832000;64
6;0;2024-03-07 22:53:22.832000;64
5;0;2024-03-07 22:53:22.832000;64
4;0;2024-03-07 22:53:22.832000;64
3;0;2024-03-07 22:53:22.832000;64
2;0;2024-03-07 22:53:22.832000;64
1;0;2024-03-07 22:53:22.832000;64
