"cod_legenda; ";"valore; ";"time; ";"cod_veicolo; "
33;2918;2024-03-07 22:53:10.837000;14
48;3079;2024-03-07 22:53:10.837000;14
47;2987;2024-03-07 22:53:10.837000;14
46;2949;2024-03-07 22:53:10.837000;14
45;2909;2024-03-07 22:53:10.837000;14
44;3032;2024-03-07 22:53:10.837000;14
43;3037;2024-03-07 22:53:10.837000;14
42;3086;2024-03-07 22:53:10.837000;14
41;3060;2024-03-07 22:53:10.837000;14
40;3043;2024-03-07 22:53:10.837000;14
39;3087;2024-03-07 22:53:10.837000;14
38;2908;2024-03-07 22:53:10.837000;14
37;2927;2024-03-07 22:53:10.837000;14
80;876;2024-03-07 22:53:10.366000;14
79;96390;2024-03-07 22:53:10.366000;14
76;16571;2024-03-07 22:53:10.366000;14
78;12013;2024-03-07 22:53:10.366000;14
77;96305;2024-03-07 22:53:10.366000;14
72;5888.5;2024-03-07 22:53:09.753000;14
71;3610.9;2024-03-07 22:53:09.753000;14
70;36109;2024-03-07 22:53:09.753000;14
69;150631;2024-03-07 22:53:13.838000;14
68;596081;2024-03-07 22:53:13.838000;14
64;0;2024-03-07 22:53:13.838000;14
63;0;2024-03-07 22:53:13.838000;14
62;0;2024-03-07 22:53:13.838000;14
61;0;2024-03-07 22:53:13.838000;14
60;0;2024-03-07 22:53:13.838000;14
59;0;2024-03-07 22:53:13.838000;14
58;0;2024-03-07 22:53:13.838000;14
57;0;2024-03-07 22:53:13.838000;14
56;0;2024-03-07 22:53:13.838000;14
55;0;2024-03-07 22:53:13.838000;14
54;0;2024-03-07 22:53:13.838000;14
53;0;2024-03-07 22:53:13.838000;14
52;0;2024-03-07 22:53:13.838000;14
51;0;2024-03-07 22:53:13.838000;14
50;0;2024-03-07 22:53:13.838000;14
49;0;2024-03-07 22:53:13.838000;14
48;0;2024-03-07 22:53:13.838000;14
47;0;2024-03-07 22:53:13.838000;14
46;0;2024-03-07 22:53:13.838000;14
45;1;2024-03-07 22:53:13.838000;14
44;1;2024-03-07 22:53:13.838000;14
43;1;2024-03-07 22:53:13.838000;14
42;1;2024-03-07 22:53:13.838000;14
41;0;2024-03-07 22:53:13.838000;14
40;0;2024-03-07 22:53:13.838000;14
39;0;2024-03-07 22:53:13.838000;14
38;0;2024-03-07 22:53:13.838000;14
37;0;2024-03-07 22:53:13.838000;14
36;1;2024-03-07 22:53:13.838000;14
35;1;2024-03-07 22:53:13.838000;14
34;1;2024-03-07 22:53:13.838000;14
33;1;2024-03-07 22:53:13.838000;14
32;1;2024-03-07 22:53:13.838000;14
31;1;2024-03-07 22:53:13.838000;14
30;1;2024-03-07 22:53:13.838000;14
29;0;2024-03-07 22:53:13.838000;14
28;1;2024-03-07 22:53:13.838000;14
27;1;2024-03-07 22:53:13.838000;14
26;0;2024-03-07 22:53:13.838000;14
25;0;2024-03-07 22:53:13.838000;14
24;0;2024-03-07 22:53:13.838000;14
23;1;2024-03-07 22:53:13.838000;14
22;0;2024-03-07 22:53:13.838000;14
21;0;2024-03-07 22:53:13.838000;14
20;0;2024-03-07 22:53:13.838000;14
19;1;2024-03-07 22:53:13.838000;14
18;1;2024-03-07 22:53:13.838000;14
17;1;2024-03-07 22:53:13.838000;14
16;0;2024-03-07 22:53:13.838000;14
15;0;2024-03-07 22:53:13.838000;14
14;0;2024-03-07 22:53:13.838000;14
13;0;2024-03-07 22:53:13.838000;14
12;0;2024-03-07 22:53:13.838000;14
11;0;2024-03-07 22:53:13.838000;14
10;0;2024-03-07 22:53:13.838000;14
9;0;2024-03-07 22:53:13.838000;14
8;0;2024-03-07 22:53:13.838000;14
7;0;2024-03-07 22:53:13.838000;14
6;0;2024-03-07 22:53:13.838000;14
5;0;2024-03-07 22:53:13.838000;14
4;0;2024-03-07 22:53:13.838000;14
3;0;2024-03-07 22:53:13.838000;14
2;0;2024-03-07 22:53:13.838000;14
1;0;2024-03-07 22:53:13.838000;14
64;2900;2024-03-07 22:53:13.838000;14
63;2992;2024-03-07 22:53:13.838000;14
62;3099;2024-03-07 22:53:13.838000;14
61;3023;2024-03-07 22:53:13.838000;14
60;3064;2024-03-07 22:53:13.838000;14
59;2958;2024-03-07 22:53:13.838000;14
58;2936;2024-03-07 22:53:13.838000;14
57;3046;2024-03-07 22:53:13.838000;14
56;2943;2024-03-07 22:53:13.838000;14
55;3048;2024-03-07 22:53:13.838000;14
54;3082;2024-03-07 22:53:13.838000;14
53;3072;2024-03-07 22:53:13.838000;14
52;3046;2024-03-07 22:53:13.838000;14
51;2990;2024-03-07 22:53:13.838000;14
50;3018;2024-03-07 22:53:13.838000;14
49;2941;2024-03-07 22:53:13.838000;14
48;2942;2024-03-07 22:53:13.838000;14
47;3069;2024-03-07 22:53:13.838000;14
46;2912;2024-03-07 22:53:13.838000;14
45;2932;2024-03-07 22:53:13.838000;14
44;2942;2024-03-07 22:53:13.838000;14
43;3009;2024-03-07 22:53:13.838000;14
42;2962;2024-03-07 22:53:13.838000;14
41;3043;2024-03-07 22:53:13.838000;14
36;3045;2024-03-07 22:53:13.838000;14
35;3016;2024-03-07 22:53:13.838000;14
34;2951;2024-03-07 22:53:13.838000;14
33;2955;2024-03-07 22:53:13.838000;14
40;2945;2024-03-07 22:53:13.838000;14
39;2960;2024-03-07 22:53:13.838000;14
38;3092;2024-03-07 22:53:13.838000;14
37;3065;2024-03-07 22:53:13.838000;14
72;4531.4;2024-03-07 22:53:12.955000;14
71;4506.9;2024-03-07 22:53:12.955000;14
70;45069;2024-03-07 22:53:12.955000;14
76;44042;2024-03-07 22:53:12.867000;14
80;331;2024-03-07 22:53:12.867000;14
79;96115;2024-03-07 22:53:12.867000;14
78;11984;2024-03-07 22:53:12.867000;14
77;96157;2024-03-07 22:53:12.867000;14
72;2867.6;2024-03-07 22:53:11.354000;14
71;3329.3;2024-03-07 22:53:11.354000;14
70;33293;2024-03-07 22:53:11.354000;14
64;0;2024-03-07 22:53:16.839000;14
63;0;2024-03-07 22:53:16.839000;14
62;0;2024-03-07 22:53:16.839000;14
61;0;2024-03-07 22:53:16.839000;14
60;0;2024-03-07 22:53:16.839000;14
59;0;2024-03-07 22:53:16.839000;14
58;0;2024-03-07 22:53:16.839000;14
57;0;2024-03-07 22:53:16.839000;14
56;0;2024-03-07 22:53:16.839000;14
55;0;2024-03-07 22:53:16.839000;14
54;0;2024-03-07 22:53:16.839000;14
53;0;2024-03-07 22:53:16.839000;14
52;0;2024-03-07 22:53:16.839000;14
51;0;2024-03-07 22:53:16.839000;14
50;0;2024-03-07 22:53:16.839000;14
49;0;2024-03-07 22:53:16.839000;14
48;0;2024-03-07 22:53:16.839000;14
47;0;2024-03-07 22:53:16.839000;14
46;1;2024-03-07 22:53:16.839000;14
45;1;2024-03-07 22:53:16.839000;14
44;1;2024-03-07 22:53:16.839000;14
43;1;2024-03-07 22:53:16.839000;14
42;1;2024-03-07 22:53:16.839000;14
41;0;2024-03-07 22:53:16.839000;14
40;1;2024-03-07 22:53:16.839000;14
39;0;2024-03-07 22:53:16.839000;14
38;1;2024-03-07 22:53:16.839000;14
37;0;2024-03-07 22:53:16.839000;14
36;0;2024-03-07 22:53:16.839000;14
35;0;2024-03-07 22:53:16.839000;14
34;0;2024-03-07 22:53:16.839000;14
33;0;2024-03-07 22:53:16.839000;14
32;0;2024-03-07 22:53:16.839000;14
31;1;2024-03-07 22:53:16.839000;14
30;1;2024-03-07 22:53:16.839000;14
29;0;2024-03-07 22:53:16.839000;14
28;1;2024-03-07 22:53:16.839000;14
27;1;2024-03-07 22:53:16.839000;14
26;1;2024-03-07 22:53:16.839000;14
25;1;2024-03-07 22:53:16.839000;14
24;1;2024-03-07 22:53:16.839000;14
23;0;2024-03-07 22:53:16.839000;14
22;0;2024-03-07 22:53:16.839000;14
21;1;2024-03-07 22:53:16.839000;14
20;0;2024-03-07 22:53:16.839000;14
19;1;2024-03-07 22:53:16.839000;14
18;1;2024-03-07 22:53:16.839000;14
17;0;2024-03-07 22:53:16.839000;14
16;0;2024-03-07 22:53:16.839000;14
15;0;2024-03-07 22:53:16.839000;14
14;0;2024-03-07 22:53:16.839000;14
13;0;2024-03-07 22:53:16.839000;14
12;0;2024-03-07 22:53:16.839000;14
11;0;2024-03-07 22:53:16.839000;14
10;0;2024-03-07 22:53:16.839000;14
9;0;2024-03-07 22:53:16.839000;14
8;0;2024-03-07 22:53:16.839000;14
7;0;2024-03-07 22:53:16.839000;14
6;0;2024-03-07 22:53:16.839000;14
5;0;2024-03-07 22:53:16.839000;14
4;0;2024-03-07 22:53:16.839000;14
3;0;2024-03-07 22:53:16.839000;14
2;0;2024-03-07 22:53:16.839000;14
1;0;2024-03-07 22:53:16.839000;14
69;148558;2024-03-07 22:53:16.839000;14
68;597509;2024-03-07 22:53:16.839000;14
60;3099;2024-03-07 22:53:16.839000;14
59;2926;2024-03-07 22:53:16.839000;14
58;2985;2024-03-07 22:53:16.839000;14
57;2910;2024-03-07 22:53:16.839000;14
64;2900;2024-03-07 22:53:16.839000;14
63;3050;2024-03-07 22:53:16.839000;14
62;2906;2024-03-07 22:53:16.839000;14
61;2931;2024-03-07 22:53:16.839000;14
56;3071;2024-03-07 22:53:16.839000;14
55;2941;2024-03-07 22:53:16.839000;14
54;3009;2024-03-07 22:53:16.839000;14
53;2907;2024-03-07 22:53:16.839000;14
52;3011;2024-03-07 22:53:16.839000;14
51;2998;2024-03-07 22:53:16.839000;14
50;3089;2024-03-07 22:53:16.839000;14
49;2927;2024-03-07 22:53:16.839000;14
48;2914;2024-03-07 22:53:16.839000;14
47;2945;2024-03-07 22:53:16.839000;14
46;3053;2024-03-07 22:53:16.839000;14
45;2910;2024-03-07 22:53:16.839000;14
36;3009;2024-03-07 22:53:16.839000;14
35;3067;2024-03-07 22:53:16.839000;14
34;2937;2024-03-07 22:53:16.839000;14
33;2921;2024-03-07 22:53:16.839000;14
44;3038;2024-03-07 22:53:16.839000;14
43;2976;2024-03-07 22:53:16.839000;14
42;2927;2024-03-07 22:53:16.839000;14
41;3033;2024-03-07 22:53:16.839000;14
40;2992;2024-03-07 22:53:16.839000;14
39;2970;2024-03-07 22:53:16.839000;14
38;2981;2024-03-07 22:53:16.839000;14
37;2940;2024-03-07 22:53:16.839000;14
72;2381.2;2024-03-07 22:53:16.157000;14
71;4558.1;2024-03-07 22:53:16.157000;14
70;45581;2024-03-07 22:53:16.157000;14
76;24313;2024-03-07 22:53:15.368000;14
80;651;2024-03-07 22:53:15.368000;14
79;96046;2024-03-07 22:53:15.368000;14
78;12016;2024-03-07 22:53:15.368000;14
77;95998;2024-03-07 22:53:15.368000;14
72;3174.9;2024-03-07 22:53:14.556000;14
71;1255.8;2024-03-07 22:53:14.556000;14
70;12558;2024-03-07 22:53:14.556000;14
76;43416;2024-03-07 22:53:20.370000;14
80;982;2024-03-07 22:53:20.370000;14
79;95200;2024-03-07 22:53:20.370000;14
78;11990;2024-03-07 22:53:20.370000;14
77;95717;2024-03-07 22:53:20.370000;14
64;0;2024-03-07 22:53:19.840000;14
63;0;2024-03-07 22:53:19.840000;14
62;0;2024-03-07 22:53:19.840000;14
61;0;2024-03-07 22:53:19.840000;14
60;0;2024-03-07 22:53:19.840000;14
59;0;2024-03-07 22:53:19.840000;14
58;0;2024-03-07 22:53:19.840000;14
57;0;2024-03-07 22:53:19.840000;14
56;0;2024-03-07 22:53:19.840000;14
55;0;2024-03-07 22:53:19.840000;14
54;0;2024-03-07 22:53:19.840000;14
53;0;2024-03-07 22:53:19.840000;14
52;0;2024-03-07 22:53:19.840000;14
51;0;2024-03-07 22:53:19.840000;14
50;0;2024-03-07 22:53:19.840000;14
49;0;2024-03-07 22:53:19.840000;14
48;1;2024-03-07 22:53:19.840000;14
47;0;2024-03-07 22:53:19.840000;14
46;0;2024-03-07 22:53:19.840000;14
45;0;2024-03-07 22:53:19.840000;14
44;1;2024-03-07 22:53:19.840000;14
43;1;2024-03-07 22:53:19.840000;14
42;1;2024-03-07 22:53:19.840000;14
41;0;2024-03-07 22:53:19.840000;14
40;0;2024-03-07 22:53:19.840000;14
39;0;2024-03-07 22:53:19.840000;14
38;0;2024-03-07 22:53:19.840000;14
37;0;2024-03-07 22:53:19.840000;14
36;1;2024-03-07 22:53:19.840000;14
35;1;2024-03-07 22:53:19.840000;14
34;0;2024-03-07 22:53:19.840000;14
33;0;2024-03-07 22:53:19.840000;14
32;1;2024-03-07 22:53:19.840000;14
31;1;2024-03-07 22:53:19.840000;14
30;1;2024-03-07 22:53:19.840000;14
29;0;2024-03-07 22:53:19.840000;14
28;0;2024-03-07 22:53:19.840000;14
27;1;2024-03-07 22:53:19.840000;14
26;1;2024-03-07 22:53:19.840000;14
25;0;2024-03-07 22:53:19.840000;14
24;0;2024-03-07 22:53:19.840000;14
23;0;2024-03-07 22:53:19.840000;14
22;0;2024-03-07 22:53:19.840000;14
21;1;2024-03-07 22:53:19.840000;14
20;0;2024-03-07 22:53:19.840000;14
19;0;2024-03-07 22:53:19.840000;14
18;1;2024-03-07 22:53:19.840000;14
17;0;2024-03-07 22:53:19.840000;14
16;0;2024-03-07 22:53:19.840000;14
15;0;2024-03-07 22:53:19.840000;14
14;0;2024-03-07 22:53:19.840000;14
13;0;2024-03-07 22:53:19.840000;14
12;0;2024-03-07 22:53:19.840000;14
11;0;2024-03-07 22:53:19.840000;14
10;0;2024-03-07 22:53:19.840000;14
9;0;2024-03-07 22:53:19.840000;14
8;0;2024-03-07 22:53:19.840000;14
7;0;2024-03-07 22:53:19.840000;14
6;0;2024-03-07 22:53:19.840000;14
5;0;2024-03-07 22:53:19.840000;14
4;0;2024-03-07 22:53:19.840000;14
3;0;2024-03-07 22:53:19.840000;14
2;0;2024-03-07 22:53:19.840000;14
1;0;2024-03-07 22:53:19.840000;14
69;149090;2024-03-07 22:53:19.840000;14
68;597541;2024-03-07 22:53:19.840000;14
64;3000;2024-03-07 22:53:19.840000;14
63;2900;2024-03-07 22:53:19.840000;14
62;2903;2024-03-07 22:53:19.840000;14
61;3037;2024-03-07 22:53:19.840000;14
60;2993;2024-03-07 22:53:19.840000;14
59;2993;2024-03-07 22:53:19.840000;14
58;2933;2024-03-07 22:53:19.840000;14
57;2919;2024-03-07 22:53:19.840000;14
56;3089;2024-03-07 22:53:19.840000;14
55;2988;2024-03-07 22:53:19.840000;14
54;2964;2024-03-07 22:53:19.840000;14
53;2941;2024-03-07 22:53:19.840000;14
52;2963;2024-03-07 22:53:19.840000;14
51;3058;2024-03-07 22:53:19.840000;14
50;3099;2024-03-07 22:53:19.840000;14
49;2900;2024-03-07 22:53:19.840000;14
36;3012;2024-03-07 22:53:19.840000;14
35;3064;2024-03-07 22:53:19.840000;14
34;2971;2024-03-07 22:53:19.840000;14
33;3030;2024-03-07 22:53:19.840000;14
48;2913;2024-03-07 22:53:19.840000;14
47;3000;2024-03-07 22:53:19.840000;14
46;2940;2024-03-07 22:53:19.840000;14
45;3039;2024-03-07 22:53:19.840000;14
44;3037;2024-03-07 22:53:19.840000;14
43;2940;2024-03-07 22:53:19.840000;14
42;2942;2024-03-07 22:53:19.840000;14
41;3054;2024-03-07 22:53:19.840000;14
40;3036;2024-03-07 22:53:19.840000;14
39;3064;2024-03-07 22:53:19.840000;14
38;2959;2024-03-07 22:53:19.840000;14
37;3036;2024-03-07 22:53:19.840000;14
72;4352.5;2024-03-07 22:53:19.359000;14
71;2407.6;2024-03-07 22:53:19.359000;14
70;24076;2024-03-07 22:53:19.359000;14
80;892;2024-03-07 22:53:17.869000;14
79;95162;2024-03-07 22:53:17.869000;14
76;32234;2024-03-07 22:53:17.869000;14
78;12033;2024-03-07 22:53:17.869000;14
77;95273;2024-03-07 22:53:17.869000;14
72;1562.1;2024-03-07 22:53:17.758000;14
71;5812.5;2024-03-07 22:53:17.758000;14
70;58125;2024-03-07 22:53:17.758000;14
72;5504.5;2024-03-07 22:53:24.162000;14
71;6401.2;2024-03-07 22:53:24.162000;14
70;64012;2024-03-07 22:53:24.162000;14
64;0;2024-03-07 22:53:22.841000;14
63;0;2024-03-07 22:53:22.841000;14
62;0;2024-03-07 22:53:22.841000;14
61;0;2024-03-07 22:53:22.841000;14
60;0;2024-03-07 22:53:22.841000;14
59;0;2024-03-07 22:53:22.841000;14
58;0;2024-03-07 22:53:22.841000;14
57;0;2024-03-07 22:53:22.841000;14
56;0;2024-03-07 22:53:22.841000;14
55;0;2024-03-07 22:53:22.841000;14
54;0;2024-03-07 22:53:22.841000;14
53;0;2024-03-07 22:53:22.841000;14
52;0;2024-03-07 22:53:22.841000;14
51;0;2024-03-07 22:53:22.841000;14
50;0;2024-03-07 22:53:22.841000;14
49;0;2024-03-07 22:53:22.841000;14
48;0;2024-03-07 22:53:22.841000;14
47;1;2024-03-07 22:53:22.841000;14
46;1;2024-03-07 22:53:22.841000;14
45;1;2024-03-07 22:53:22.841000;14
44;1;2024-03-07 22:53:22.841000;14
43;1;2024-03-07 22:53:22.841000;14
42;0;2024-03-07 22:53:22.841000;14
41;1;2024-03-07 22:53:22.841000;14
40;1;2024-03-07 22:53:22.841000;14
39;0;2024-03-07 22:53:22.841000;14
38;0;2024-03-07 22:53:22.841000;14
37;0;2024-03-07 22:53:22.841000;14
36;0;2024-03-07 22:53:22.841000;14
35;0;2024-03-07 22:53:22.841000;14
34;1;2024-03-07 22:53:22.841000;14
33;0;2024-03-07 22:53:22.841000;14
32;1;2024-03-07 22:53:22.841000;14
31;0;2024-03-07 22:53:22.841000;14
30;0;2024-03-07 22:53:22.841000;14
29;1;2024-03-07 22:53:22.841000;14
28;1;2024-03-07 22:53:22.841000;14
27;1;2024-03-07 22:53:22.841000;14
26;0;2024-03-07 22:53:22.841000;14
25;1;2024-03-07 22:53:22.841000;14
24;1;2024-03-07 22:53:22.841000;14
23;1;2024-03-07 22:53:22.841000;14
22;0;2024-03-07 22:53:22.841000;14
21;0;2024-03-07 22:53:22.841000;14
20;0;2024-03-07 22:53:22.841000;14
19;0;2024-03-07 22:53:22.841000;14
18;0;2024-03-07 22:53:22.841000;14
17;0;2024-03-07 22:53:22.841000;14
16;0;2024-03-07 22:53:22.841000;14
15;0;2024-03-07 22:53:22.841000;14
14;0;2024-03-07 22:53:22.841000;14
13;0;2024-03-07 22:53:22.841000;14
12;0;2024-03-07 22:53:22.841000;14
11;0;2024-03-07 22:53:22.841000;14
10;0;2024-03-07 22:53:22.841000;14
9;0;2024-03-07 22:53:22.841000;14
8;0;2024-03-07 22:53:22.841000;14
7;0;2024-03-07 22:53:22.841000;14
6;0;2024-03-07 22:53:22.841000;14
5;0;2024-03-07 22:53:22.841000;14
4;0;2024-03-07 22:53:22.841000;14
3;0;2024-03-07 22:53:22.841000;14
2;0;2024-03-07 22:53:22.841000;14
1;0;2024-03-07 22:53:22.841000;14
52;3019;2024-03-07 22:53:22.841000;14
51;3040;2024-03-07 22:53:22.841000;14
